z1,z2,z3
0.0558518649250944,1.51796727452061,-1.11834683927839
0.000410111931982,1.36772001974772,-0.313831873317903
0.250919166502038,1.8465439367266,-0.529790726325158
0.0003253213165697,1.95412177058609,-0.839972397342584
0.111215038917368,1.12939179277066,-1.26308467382254
0.0016725509794054,1.28765589407881,-0.144130613460396
0.0044212088948934,1.02764575623141,-1.53044364041741
0.0017178849329622,0.858265400490486,-1.53276376771088
0.56804357678009,1.38747645643269,-0.0909523160761837
0.384359842861739,1.98157466132114,-2.65981023280746
0.128902967214444,1.3170125675398,0.405406501175682
0.0764226155373319,0.993831332150648,0.428954643971169
0.0063425047397172,0.603211738611913,-1.57429095195547
0.0017687671849598,1.64477065505157,-1.05047634887182
0.23653521640945,1.0521916941868,0.580710164598834
0.227673226150631,1.65173339724651,-1.52081147627974
0.178835251107988,1.26641805417766,-0.777627866326698
0.251405503362201,1.17062681131516,-0.345149283290442
0.0016519459809283,1.33924517991534,0.76191158033181
0.0037372911911659,1.0096049952638,-0.235138965075743
0.448478911533114,1.66954952836497,-1.06049190233687
0.0012443520049015,2.02345797253401,1.43758653922291
0.438461221747402,0.710024109200779,0.933279579523835
0.209424492183228,1.5396977597512,0.586671546410078
0.0018857526190587,1.25147147420159,-0.123960542189224
0.0151288177600109,1.56997556758669,-1.26274205859606
0.268824164389045,2.03865307167249,-1.8214463259866
0.0230598286266786,0.966933946952639,0.350734007014771
0.057019596123652,1.22841794109416,0.0811160882403157
0.0193261460961868,0.886798773545946,1.26978457075799
0.109734285220598,1.85777956587672,0.437245003200676
0.0005850667627963,1.26156957080745,-2.05833293198145
0.142500438816225,2.29088698335406,0.789431772321637
0.0020446869872695,1.06769524923398,-1.17229000008914
0.15186037589736,1.2726495273271,-1.03535666406021
0.1796155349494,1.05101239160826,-0.203246630431869
0.678460593199831,1.40944262604264,0.57046151696599
0.256214866423209,0.44024666458191,2.90589203319904
0.107247719856757,1.4114123381434,0.333625649337802
0.0808910896387143,1.68412942981717,-0.686747719290505
0.164770705015697,1.15718453971825,-0.219649023509911
0.0319104043135944,1.401889992371,0.900598419424115
0.0766950280834032,1.42124865512887,-1.09035397158501
0.473695800451566,1.99760635312129,0.784164595601882
0.312320859806863,2.0486039079556,-0.157934651397575
0.276046041627114,1.99246536553752,-0.0926804915350548
0.0032694669372498,1.26235123577107,0.579952193057117
0.146021526028518,1.13820747373281,-0.09172806426081
0.0040948707863372,0.65380923529464,0.554813907295943
0.0619557220433556,1.23238027547425,-1.37075440510697
0.275257807786025,1.25754588181849,-0.950037907026591
0.0236070186838095,1.05302120066909,-1.75120882927435
0.174380353321642,1.16924036015259,0.0959964069488582
0.2538042591564,1.29894851197886,0.580347311639149
0.467946228381023,1.60149948174054,0.41397645069769
0.213645824448798,1.27843724910804,1.47477289360045
0.4447701434421,1.16482092875421,-0.203588499348495
0.109433520857193,1.45946706691831,0.383908735603838
0.189816802056841,1.02751971234167,-1.57142473243023
0.138801645537258,1.48762714421738,-0.0867084344574605
0.0038641485676514,1.21620946633751,0.46836386511182
